Paper URL,Paper ID,Video_Presentation,bib,Supplentary,Slides_Presentation
https://www.aclweb.org/anthology/P17-2021.pdf,P17-2021,https://vimeo.com/234955359,/anthology/P17-2021.bib,,https://www.aclweb.org/anthology/attachments/P17-2021.Presentation.pdf
https://www.aclweb.org/anthology/P17-2022.pdf,P17-2022,https://vimeo.com/234956090,/anthology/P17-2022.bib,,
https://www.aclweb.org/anthology/P17-2023.pdf,P17-2023,https://vimeo.com/234956125,/anthology/P17-2023.bib,,
https://www.aclweb.org/anthology/P17-2024.pdf,P17-2024,https://vimeo.com/234956168,/anthology/P17-2024.bib,,
https://www.aclweb.org/anthology/P17-2025.pdf,P17-2025,https://vimeo.com/234957130,/anthology/P17-2025.bib,,
https://www.aclweb.org/anthology/P17-2026.pdf,P17-2026,https://vimeo.com/234955606,/anthology/P17-2026.bib,,
https://www.aclweb.org/anthology/P17-2027.pdf,P17-2027,https://vimeo.com/234955651,/anthology/P17-2027.bib,,
https://www.aclweb.org/anthology/P17-2028.pdf,P17-2028,https://vimeo.com/234959028,/anthology/P17-2028.bib,,
https://www.aclweb.org/anthology/P17-2029.pdf,P17-2029,https://vimeo.com/234959057,/anthology/P17-2029.bib,,
https://www.aclweb.org/anthology/P17-2030.pdf,P17-2030,https://vimeo.com/234959088,/anthology/P17-2030.bib,,
https://www.aclweb.org/anthology/P17-2031.pdf,P17-2031,https://vimeo.com/234946385,/anthology/P17-2031.bib,,https://www.aclweb.org/anthology/attachments/P17-2031.Presentation.pdf
https://www.aclweb.org/anthology/P17-2033.pdf,P17-2033,https://vimeo.com/234946757,/anthology/P17-2033.bib,,
https://www.aclweb.org/anthology/P17-2034.pdf,P17-2034,https://vimeo.com/234946948,/anthology/P17-2034.bib,https://www.aclweb.org/anthology/attachments/P17-2034.Notes.pdf,
https://www.aclweb.org/anthology/P17-5003.pdf,P17-5003,https://vimeo.com/234950059,/anthology/P17-5003.bib,,
https://www.aclweb.org/anthology/P17-5004.pdf,P17-5004,https://vimeo.com/234950627,/anthology/P17-5004.bib,,
https://www.aclweb.org/anthology/P17-5006.pdf,P17-5006,https://vimeo.com/234948956,/anthology/P17-5006.bib,,
